image_key,status,reason,confidence,center_offset_fraction,extracted_path,mask_path
Zebrasoma/Zebrasoma_xanthurum/010_gbif_6131181453.jpg,flagged,box_too_small,0.8981591463088989,0.13484577905849776,,
Zebrasoma/Zebrasoma_xanthurum/011_gbif_6131465487.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/012_gbif_6131533659.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/013_gbif_6131602778.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/014_gbif_6131640056.jpg,accepted,ok,0.8751583695411682,0.05135395774032846,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/014_gbif_6131640056.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/014_gbif_6131640056_mask.png
Zebrasoma/Zebrasoma_xanthurum/015_gbif_6147312580.jpg,flagged,box_too_small,0.8830627799034119,0.08461219265020435,,
Zebrasoma/Zebrasoma_xanthurum/016_gbif_6147355460.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_xanthurum/017_gbif_6159155181.jpg,accepted,ok,0.7055696845054626,0.11446474107212229,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/017_gbif_6159155181.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/017_gbif_6159155181_mask.png
Zebrasoma/Zebrasoma_xanthurum/018_gbif_6159412911.jpg,accepted,ok,0.7319440841674805,0.14127175751052598,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/018_gbif_6159412911.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/018_gbif_6159412911_mask.png
Zebrasoma/Zebrasoma_xanthurum/019_gbif_6159473562.jpg,accepted,ok,0.7829130291938782,0.15934829111047205,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/019_gbif_6159473562.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/019_gbif_6159473562_mask.png
Zebrasoma/Zebrasoma_xanthurum/020_gbif_6159499688.jpg,accepted,ok,0.8110416531562805,0.016878411697155322,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/020_gbif_6159499688.png,data/extracted_fish/Zebrasoma/Zebrasoma_xanthurum/020_gbif_6159499688_mask.png
